title,url,date,snippet
"#EndSARS: Obiano, Anambra youths lauded over conduct during protests",https://www.vanguardngr.com/2020/10/endsars-obiano-anambra-youths-lauded-over-conduct-during-protests/,27-Oct-20,
#ENDSARS: Youths begin house-to-house appeal in Ibadan,https://www.vanguardngr.com/2020/10/endsars-youths-begin-house-to-house-appeal-in-ibadan/,27-Oct-20,
"#EndSARS: Osun police parades 86 suspects, recovers loots",https://www.vanguardngr.com/2020/10/endsars-osun-police-parades-86-suspects-recovers-loots/,27-Oct-20,"By Shina Abubakar Osogbo The Osun State Police Command on Tuesday paraded 86 suspected suspects in connection to the looting of Government and public property in the state last Saturday. Addressing journalists on behalf of the Commissioner of Police, Undie Adie at the State Police Command headquarters in Osogbo, Deputy Commissioner of Police in charge […]"
"#ENDSARS: How SARS brutalised, sold my properties – Victim tells Panel",https://www.vanguardngr.com/2020/10/endsars-how-sars-brutalised-sold-my-properties-victim-tells-panel/,27-Oct-20,
#EndSARS protests: Inflation may rise if looting continues — Economist,https://www.vanguardngr.com/2020/10/endsars-protests-inflation-may-rise-if-looting-continues-economist/,27-Oct-20,
#EndSars: Minister breaks down in tears after inspecting destroyed properties in Calabar,https://www.vanguardngr.com/2020/10/endsars-minister-breaks-down-in-tears-after-inspecting-destroyed-properties-in-calabar/,27-Oct-20,
"#EndSARS: Police arraign ex-lawmaker, Fayose’s ex-aide, 3 others for alleged arson",https://www.vanguardngr.com/2020/10/endsars-police-arraign-ex-lawmaker-fayoses-ex-aide-3-others-for-alleged-arson/,27-Oct-20,
#EndSARS protest: NSCDC partners youths to protect critical infrastructure in Akwa Ibom,https://www.vanguardngr.com/2020/10/endsars-protest-nscdc-partners-youths-to-protect-critical-infrastructure-in-akwa-ibom/,27-Oct-20,
#ENDSARS: Senate excuses security agencies from budget defence,https://www.vanguardngr.com/2020/10/endsars-senate-excuses-security-agencies-from-budget-defence/,27-Oct-20,
#EndSARS: Edo PCRC charges community leaders on peace,https://www.vanguardngr.com/2020/10/endsars-edo-pcrc-charges-community-leaders-on-peace/,27-Oct-20,"By Ozioruva Aliu, The Police Community Relations Committee (PCRC) Edo state has called on community leaders in various communities in Edo state to appeal to youth leaders in the areas to ensure peace which. It said would bring peace to the entire state. A statement by the chairman of PCRC in the state Rev. (Mrs.) […]"
Lagos Mayhem: Senate South-West caucus to lobby FG for financial support,https://www.vanguardngr.com/2020/10/lagos-mayhem-senate-south-west-caucus-to-lobby-fg-for-financial-support/,27-Oct-20,"By Olasunkanmi Akoni South-West caucus of the Nigeria Senate said it will consider a motion to urge Federal Government to assist in the rebuilding of Lagos State in view of the massive destruction of people’s lives and property recorded during #EndSARS violence.in the state. Senator Boroffice Ajayi, from Ondo North, made the remarks on behalf […]"
"#ENDSARS: Nasarawa panel begins sitting, promises justice for youths",https://www.vanguardngr.com/2020/10/endsars-nasarawa-panel-begins-sitting-promises-justice-for-youths/,27-Oct-20,
#EndSARS: Etsu Nupe urges youths to be patient with FG,https://www.vanguardngr.com/2020/10/endsars-etsu-nupe-urges-youths-to-be-patient-with-fg/,27-Oct-20,
"#EndSARS protests politically motivated, says Gov Bello",https://www.vanguardngr.com/2020/10/endsars-protests-politically-motivated-says-gov-bello/,27-Oct-20,
"Osun #EndSARS movement suspends protest, charges victims to approach panel",https://www.vanguardngr.com/2020/10/osun-endsars-movement-suspends-protest-charges-victims-to-approach-panel/,27-Oct-20,"By Shina Abubakar Youths protesting against Police brutality in Osun State have suspended protest in the state to allow victims seek redress through the state panel of inquiry. Addressing a press conference in Osogbo on Tuesday, the youths under the aegis of EndSARS movement commended the resilience and doggedness with which youths in the state […]"
#EndSARS: CSOs condemn use of live bullets on unarmed protesters,https://www.vanguardngr.com/2020/10/endsars-csos-condemn-use-of-live-bullets-on-unarmed-protesters/,27-Oct-20,"…condemns hoarding of COVID-19 palliatives By Gabriel Ewepu Civil Society Organisations, CSOs, numbering 33, Monday, condemned use of live bullets on protesters at the Lekki Toll Gate last week Tuesday. This was contained in a statement signed by leaders of the CSOs which include Centre for Democracy and Development (CDD); Enough is Enough (EIE); Partners […]"
"EndSARS protest: Ogun to empower 5,000 youths",https://www.vanguardngr.com/2020/10/endsars-protest-ogun-to-empower-5000-youths/,27-Oct-20,
"#EndSARS coverage: CSOs react to N3m sanction of AIT, ARISE, Channels by NBC",https://www.vanguardngr.com/2020/10/endsars-coverage-csos-react-to-n3m-sanction-of-ait-arise-channels-by-nbc/,27-Oct-20,
#EndSARS: Mother of alleged Lekki Tollgate shooting victim not his mother,https://www.vanguardngr.com/2020/10/endsars-mother-of-alleged-lekki-tollgate-shooting-victim-not-his-mother/,27-Oct-20,
"#EndSARS: PDP flays NBC clampdown on AIT, channels, Arise",https://www.vanguardngr.com/2020/10/endsars-pdp-flays-nbc-clampdown-on-ait-channels-arise/,27-Oct-20,
"#EndSARS: Flights grounded, as hoodlums dig crater on Akure airport",https://www.vanguardngr.com/2020/10/endsars-flights-grounded-as-hoodlums-dig-crater-on-akure-airport/,27-Oct-20,
#EndSARS: Shippers’ Council pushes for demurrage waivers at ports,https://www.vanguardngr.com/2020/10/endsars-shippers-council-pushes-for-demurrage-waivers-at-ports-2/,27-Oct-20,
#EndSARS protests: Victims of Lekki toll-gate shooting should come forward — Panel,https://www.vanguardngr.com/2020/10/endsars-protests-victims-of-lekki-toll-gate-shooting-should-come-forward-panel/,27-Oct-20,
#EndSARS Protests: Nigeria risks resurgence of COVID-19 — FG,https://www.vanguardngr.com/2020/10/endsars-protests-nigeria-risks-resurgence-of-covid-19-fg/,27-Oct-20,"The Federal Government says the risk of a resurgence of  COVID-19 pandemic in Nigeria is high due to the large gatherings of the #EndSARS protesters and the mayhem that followed. Mr Boss Mustapha, Chairman of the Presidential Task Force (PTF) on COVID-19, made the disclosure at a joint national media briefing of the taskforce in […]"
Looting of COVID-19 palliative stores,https://www.vanguardngr.com/2020/10/looting-of-covid-19-palliative-stores/,27-Oct-20,"Every prolonged mass action always carries with it the risk of law and order breakdown. Criminals are always on the lookout for opportunities. The two week-long peaceful #EndSARS nationwide protests eventually dissolved into anarchy, burning and looting following the invasion of the Lekki Toll Gate and the killing of unarmed protesters on Tuesday October 20, […]"
"ENDSARS: Deaths, destructions and insurance",https://www.vanguardngr.com/2020/10/endsars-deaths-destructions-and-insurance/,27-Oct-20,
"ENDSARS: Protests persist, because of FG’s failure to adopt our report, IPCR tells Reps",https://www.vanguardngr.com/2020/10/endsars-protests-persist-because-of-fgs-failure-to-adopt-our-report-ipcr-tells-reps/,27-Oct-20,
#EndSARS: Shippers’ Council pushes for demurrage waivers at ports,https://www.vanguardngr.com/2020/10/endsars-shippers-council-pushes-for-demurrage-waivers-at-ports/,27-Oct-20,
"#EndSARS: NBC fines Arise TV, AIT, Channels Television for unprofessional coverage",https://www.vanguardngr.com/2020/10/endsars-nbc-fines-arise-tv-ait-channels-television-for-unprofessional-coverage/,27-Oct-20,
"#EndSARS: PDP flays NBC clampdown on AIT, channels, others",https://www.vanguardngr.com/2020/10/endsars-pdp-flays-nbc-clampdown-on-ait-channels-others/,27-Oct-20,
#ENDSARS: PFN sympathizes with families over death of relatives,https://www.vanguardngr.com/2020/10/endsars-pfn-sympathizes-with-families-over-death-of-relatives/,27-Oct-20,
"SERAP asks NBC to withdraw ‘illegal fines on Channels TV, AIT, Arise TV or face legal action’",https://www.vanguardngr.com/2020/10/serap-asks-nbc-to-withdraw-illegal-fines-on-channels-tv-ait-arise-tv-or-face-legal-action/,26-Oct-20,"Socio-Economic Rights and Accountability Project (SERAP) has “condemned the unconstitutional and illegal fines of N9m reportedly imposed by the National Broadcasting Commission [NBC] on Channels TV, AIT and Arise TV [N3m each] purportedly over their coverage of the #EndSARS protests.” The acting Director-General of the NBC, Prof. Armstrong Idachaba, announced at a press conference in […]"
"Disabled seek inclusion in panels, as ‘police brutality on #ENDSARS protesters increased our numbers’",https://www.vanguardngr.com/2020/10/disabled-seek-inclusion-in-panels-as-police-brutality-on-endsars-protesters-increased-our-numbers/,26-Oct-20,
#EndSARS: Citizens with disabilities demand inclusion in Panel of Inquiry,https://www.vanguardngr.com/2020/10/endsars-citizens-with-disabilities-demand-inclusion-in-panel-of-inquiry/,26-Oct-20,
"#ENDSARS: Minister, ex-gov preach peace to youths in Oyo",https://www.vanguardngr.com/2020/10/endsars-minister-ex-gov-preach-peace-to-youths-in-oyo/,26-Oct-20,
#EndSARS: NBA rejects Edo mobile court trial of suspected vandals,https://www.vanguardngr.com/2020/10/endsars-nba-rejects-edo-mobile-court-to-try-vandals/,26-Oct-20,
"#EndSARS: 2 minors, 4 others paraded for alleged arson in Ekiti",https://www.vanguardngr.com/2020/10/endsars-2-minors-4-others-paraded-for-alleged-arson-in-ekiti/,26-Oct-20,
#EndSARS Protests: Useni tasks Buhari on massive youth employment,https://www.vanguardngr.com/2020/10/endsars-protests-useni-tasks-buhari-on-massive-youth-employment/,26-Oct-20,
#EndSARS protests: Police arrest 25 suspected looters in Kaduna,https://www.vanguardngr.com/2020/10/endsars-protests-police-arrest-25-suspected-looters-in-kaduna/,26-Oct-20,
NNPC blames return of fuel queues on #ENDSARS protests,https://www.vanguardngr.com/2020/10/nnpc-blames-endsars-protests-as-fuel-queues-return/,26-Oct-20,
Stop blaming celebrities for loss of lives during #ENDSARS protests – Comedian A.Y,https://www.vanguardngr.com/2020/10/stop-blaming-celebrities-for-loss-of-lives-during-endsars-protests/,26-Oct-20,"Ace comedian, Ayodeji Richard Makun, popularly known as ‘A.Y’, has condemned those blaming celebrities for the death of protesters. A.Y in a post on his Instagram page said celebrities were involved in both online and offline protest calling for the end of Police brutality, and that pinning the death of people on the celebrities was […]"
#EndSARS: We will deal with deep causes of protests ― Osinbajo,https://www.vanguardngr.com/2020/10/endsars-we-will-deal-with-deep-causes-of-protests-%e2%80%95-osinbajo/,26-Oct-20,"After more than four hours of deliberations at an emergency meeting of the National Economic Council today, a resolution has been reached by the Council that the deeper issues behind the #ENDSARS protests and its fallouts should be addressed by both the Federal and State Governments. To this end, a Council committee to engage the […]"
"#EndSARS protests: Osinbajo heads NEC c’ttee to interface with youths on employment, others",https://www.vanguardngr.com/2020/10/endsars-protests-osinbajo-heads-nec-cttee-to-interface-with-youths-on-employment-others/,26-Oct-20,"By Johnbosco Agbakwuru ABUJA- THE National Economic Council, NEC, at an emergency virtual meeting on Monday set up a committee headed by Vice President Yemi Osinbajo to interface with youths in the country on employment, social safety net a s national security. The committee came on the heels of the nationwide #EndSARS protests embarked upon […]"
EndSARS: Lagos Assembly constitutes ad-hoc committee to meet victims,https://www.vanguardngr.com/2020/10/endsars-lagos-assembly-constitutes-ad-hoc-committee-to-meet-victims/,26-Oct-20,
#EndSARS: PDP faults Sanwo-Olu’s projection of N1trn to restore assets,https://www.vanguardngr.com/2020/10/endsars-pdp-faults-sanwo-olus-projection-of-n1trn-to-restore-destroyed-properties-businesses/,26-Oct-20,
"#EndSARS: Plateau Govt arrest 307 suspects over destruction, looting of properties",https://www.vanguardngr.com/2020/10/endsars-plateau-govt-arrest-307-suspects-over-destruction-looting-of-properties/,26-Oct-20,
#EndSARS Fallout: JAMB scared of masses’ reaction over N7.3bn contract fraud report,https://www.vanguardngr.com/2020/10/endsars-fallout-jamb-scared-of-masses-reaction-over-n7-3bn-contract-fraud-report/,26-Oct-20,
"#EndSars: Enough of destructions, Annie-Okonkwo begs",https://www.vanguardngr.com/2020/10/enssars-enough-of-destructions-annie-okonkwo-begs/,26-Oct-20,
Looting: Police arrest 144 suspects in Kwara,https://www.vanguardngr.com/2020/10/looting-police-arrest-144-suspects-in-kwara/,26-Oct-20,"The police command in Kwara has arrested 144 suspected hoodlums who disguised as #ENDSARS protesters and looted government and private property in the state. The state Commissioner of Police Mr Kayode Egbetokun, said this while briefing newsmen at the police headquarters in Ilorin on Monday. Also read: We don’t need bank insider to transfer money […]"
#EndSars:  Calabar hoodlums begin dumping of looted items in waste bins,https://www.vanguardngr.com/2020/10/endsars-hoodlums-begin-dumping-of-looted-items-at-waste-bins-in-calabar/,26-Oct-20,"…as Ohanaeze warn Igbo’s against buying secondhand items By Ike Uchechukwu, Calabar As security operatives commenced intensive house to house search for looted public and private properties within Calabar metropolis, suspected hoodlums have started dumping items into waste bins and various hiding locations around the city. This is coming barely few hours after the Commissioner […]"
